timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733391696030,200,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-305,text,true,,1273,1061,305,305,http://bff.int-lt:3000/api/v2/journey/start,200,0,26
1733391695704,560,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-113,text,true,,1682,925,305,305,http://bff.int-lt:3000/api/v2/journey/ongoing,553,0,0
1733391695697,607,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-14,text,true,,1670,921,305,305,http://bff.int-lt:3000/api/v2/journey/ongoing,606,0,24
1733391695662,838,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-380,text,true,,1663,925,305,305,http://bff.int-lt:3000/api/v2/journey/ongoing,832,0,16
1733391696538,167,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-295,text,true,,1273,1065,305,305,http://bff.int-lt:3000/api/v2/journey/start,167,0,26
1733391696369,524,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-315,text,true,,1820,1005,305,305,http://bff.int-lt:3000/api/v2/journey/end,516,0,14
1733391696756,529,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-359,text,true,,1820,1005,304,304,http://bff.int-lt:3000/api/v2/journey/end,523,0,23
1733391696494,839,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-326,text,true,,1820,1005,303,303,http://bff.int-lt:3000/api/v2/journey/end,838,0,13
1733391696512,831,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-35,text,true,,1820,1001,302,302,http://bff.int-lt:3000/api/v2/journey/end,831,0,52
1733391697675,839,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-27,text,true,,1667,921,301,301,http://bff.int-lt:3000/api/v2/journey/ongoing,832,0,15
1733391697903,810,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-173,text,true,,1820,1005,301,301,http://bff.int-lt:3000/api/v2/journey/end,797,0,61
1733391698592,588,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-230,text,true,,1678,925,300,300,http://bff.int-lt:3000/api/v2/journey/ongoing,581,0,0
1733391699467,216,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-251,text,true,,1273,1059,300,300,http://bff.int-lt:3000/api/v2/journey/start,216,0,35
1733391699018,773,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-102,text,true,,1820,1005,300,300,http://bff.int-lt:3000/api/v2/journey/end,765,0,17
1733391699357,622,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-353,text,true,,1676,925,299,299,http://bff.int-lt:3000/api/v2/journey/ongoing,605,0,18
1733391699511,699,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-266,text,true,,1675,925,299,299,http://bff.int-lt:3000/api/v2/journey/ongoing,681,0,62
1733391699619,640,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-356,text,true,,1677,925,299,299,http://bff.int-lt:3000/api/v2/journey/ongoing,616,0,29
1733391700503,556,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-73,text,true,,1820,1001,299,299,http://bff.int-lt:3000/api/v2/journey/end,550,0,16
1733391701092,497,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-274,text,true,,1820,1005,298,298,http://bff.int-lt:3000/api/v2/journey/end,487,0,19
1733391702018,690,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-22,text,true,,1666,921,297,297,http://bff.int-lt:3000/api/v2/journey/ongoing,684,0,23
1733391702471,633,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-7,text,true,,1671,921,297,297,http://bff.int-lt:3000/api/v2/journey/ongoing,623,0,17
1733391702691,535,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-163,text,true,,1820,1005,297,297,http://bff.int-lt:3000/api/v2/journey/end,529,0,24
1733391702370,872,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-143,text,true,,1661,925,296,296,http://bff.int-lt:3000/api/v2/journey/ongoing,860,0,26
1733391703272,636,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-267,text,true,,1671,925,296,296,http://bff.int-lt:3000/api/v2/journey/ongoing,628,0,42
1733391703512,699,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-246,text,true,,1674,925,296,296,http://bff.int-lt:3000/api/v2/journey/ongoing,692,0,65
1733391703716,567,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-7,text,true,,1671,921,296,296,http://bff.int-lt:3000/api/v2/journey/ongoing,560,0,0
1733391703842,600,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-290,text,true,,1674,925,296,296,http://bff.int-lt:3000/api/v2/journey/ongoing,597,0,21
1733391703971,515,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-324,text,true,,1820,1005,296,296,http://bff.int-lt:3000/api/v2/journey/end,514,0,17
1733391704458,590,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-150,text,true,,1660,925,295,295,http://bff.int-lt:3000/api/v2/journey/ongoing,584,0,35
1733391704623,680,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-177,text,true,,1667,925,295,295,http://bff.int-lt:3000/api/v2/journey/ongoing,672,0,18
1733391704676,642,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-371,text,true,,1671,925,295,295,http://bff.int-lt:3000/api/v2/journey/ongoing,637,0,25
1733391704769,646,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-159,text,true,,1663,925,295,295,http://bff.int-lt:3000/api/v2/journey/ongoing,640,0,9
1733391704824,623,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-295,text,true,,1672,925,295,295,http://bff.int-lt:3000/api/v2/journey/ongoing,615,0,21
1733391705293,979,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-267,text,true,,1671,925,295,295,http://bff.int-lt:3000/api/v2/journey/ongoing,974,0,0
1733391705610,687,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-231,text,true,,1678,925,295,295,http://bff.int-lt:3000/api/v2/journey/ongoing,679,0,20
1733391705976,614,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-309,text,true,,1683,925,295,295,http://bff.int-lt:3000/api/v2/journey/ongoing,608,0,14
1733391707016,559,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-176,text,true,,1820,1005,295,295,http://bff.int-lt:3000/api/v2/journey/end,559,0,18
1733391707522,217,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-75,text,true,,1273,1072,294,294,http://bff.int-lt:3000/api/v2/journey/start,217,0,17
1733391707557,781,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-177,text,true,,1667,925,294,294,http://bff.int-lt:3000/api/v2/journey/ongoing,773,0,0
1733391707835,639,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-46,text,true,,1673,921,294,294,http://bff.int-lt:3000/api/v2/journey/ongoing,633,0,18
1733391708206,586,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-268,text,true,,1820,1005,294,294,http://bff.int-lt:3000/api/v2/journey/end,578,0,32
1733391708991,555,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-46,text,true,,1673,921,293,293,http://bff.int-lt:3000/api/v2/journey/ongoing,549,0,0
1733391710039,541,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-371,text,true,,1671,925,293,293,http://bff.int-lt:3000/api/v2/journey/ongoing,533,0,0
1733391710422,591,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-265,text,true,,1273,1069,293,293,http://bff.int-lt:3000/api/v2/journey/start,591,0,15
1733391710617,544,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-244,text,true,,1820,1005,293,293,http://bff.int-lt:3000/api/v2/journey/end,537,0,18
1733391710637,896,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-215,text,true,,1676,925,292,292,http://bff.int-lt:3000/api/v2/journey/ongoing,890,0,61
1733391710902,725,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-395,text,true,,1820,1005,292,292,http://bff.int-lt:3000/api/v2/journey/end,719,0,18
1733391711693,522,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-331,text,true,,1820,1005,291,291,http://bff.int-lt:3000/api/v2/journey/end,514,0,51
1733391711573,715,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-355,text,true,,1671,925,290,290,http://bff.int-lt:3000/api/v2/journey/ongoing,708,0,54
1733391712030,548,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-265,text,true,,1676,925,290,290,http://bff.int-lt:3000/api/v2/journey/ongoing,542,0,0
1733391712711,492,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-118,text,true,,1820,1005,290,290,http://bff.int-lt:3000/api/v2/journey/end,483,0,17
1733391713176,506,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-137,text,true,,1820,1005,289,289,http://bff.int-lt:3000/api/v2/journey/end,500,0,27
1733391713734,694,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-46,text,true,,1673,921,288,288,http://bff.int-lt:3000/api/v2/journey/ongoing,687,0,0
1733391714145,515,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-139,text,true,,1820,1005,288,288,http://bff.int-lt:3000/api/v2/journey/end,509,0,11
1733391714579,155,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-33,text,true,,1273,1056,287,287,http://bff.int-lt:3000/api/v2/journey/start,155,0,10
1733391714154,588,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-246,text,true,,1674,925,287,287,http://bff.int-lt:3000/api/v2/journey/ongoing,588,0,19
1733391714233,646,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-10,text,true,,1671,921,287,287,http://bff.int-lt:3000/api/v2/journey/ongoing,636,0,15
1733391715121,189,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-142,text,true,,1273,1060,287,287,http://bff.int-lt:3000/api/v2/journey/start,189,0,17
1733391714583,748,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-270,text,true,,1677,925,287,287,http://bff.int-lt:3000/api/v2/journey/ongoing,741,0,22
1733391714637,1021,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-249,text,true,,1820,1005,287,287,http://bff.int-lt:3000/api/v2/journey/end,1014,0,30
1733391715549,158,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-203,text,true,,1273,1062,286,286,http://bff.int-lt:3000/api/v2/journey/start,158,0,14
1733391715348,637,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-295,text,true,,1672,925,286,286,http://bff.int-lt:3000/api/v2/journey/ongoing,630,0,42
1733391716400,184,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-393,text,true,,1273,1060,286,286,http://bff.int-lt:3000/api/v2/journey/start,184,0,18
1733391715671,1159,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-376,text,true,,1664,925,286,286,http://bff.int-lt:3000/api/v2/journey/ongoing,1152,0,42
1733391717202,516,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-83,text,true,,1820,1001,286,286,http://bff.int-lt:3000/api/v2/journey/end,510,0,18
1733391718360,87,BFF End rental - http request,500,Internal Server Error,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-8,text,false,,1207,1001,285,285,http://bff.int-lt:3000/api/v2/journey/end,87,0,19
1733391718375,568,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-398,text,true,,1820,1005,284,284,http://bff.int-lt:3000/api/v2/journey/end,559,0,13
1733391718951,646,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-335,text,true,,1667,925,283,283,http://bff.int-lt:3000/api/v2/journey/ongoing,636,0,24
1733391721265,206,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-250,text,true,,1273,1061,283,283,http://bff.int-lt:3000/api/v2/journey/start,206,0,38
1733391721209,293,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-325,text,true,,1273,1060,283,283,http://bff.int-lt:3000/api/v2/journey/start,293,0,21
1733391721067,642,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-40,text,true,,1663,921,283,283,http://bff.int-lt:3000/api/v2/journey/ongoing,635,0,24
1733391721791,573,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-290,text,true,,1674,925,283,283,http://bff.int-lt:3000/api/v2/journey/ongoing,565,0,22
1733391722373,677,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-305,text,true,,1667,925,283,283,http://bff.int-lt:3000/api/v2/journey/ongoing,669,0,64
1733391722000,1085,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-267,text,true,,1671,925,283,283,http://bff.int-lt:3000/api/v2/journey/ongoing,1079,0,33
1733391722880,541,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-120,text,true,,1820,1005,283,283,http://bff.int-lt:3000/api/v2/journey/end,533,0,16
1733391723378,496,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-307,text,true,,1820,1005,282,282,http://bff.int-lt:3000/api/v2/journey/end,488,0,22
1733391723114,848,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-295,text,true,,1672,925,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,842,0,29
1733391723792,184,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-4,text,true,,1273,1053,281,281,http://bff.int-lt:3000/api/v2/journey/start,184,0,14
1733391724582,7,BFF Ongoing Rental - http request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: bff.int-lt:3000 failed to respond,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-335,text,false,,2069,0,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,0,0,0
1733391724693,614,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-246,text,true,,1674,925,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,607,0,17
1733391725384,194,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-44,text,true,,1273,1060,281,281,http://bff.int-lt:3000/api/v2/journey/start,194,0,26
1733391725064,848,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-159,text,true,,1663,925,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,842,0,27
1733391725186,820,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-4,text,true,,1668,921,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,814,0,0
1733391725566,728,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-10,text,true,,1671,921,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,720,0,19
1733391725811,1120,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-22,text,true,,1667,921,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,1120,0,14
1733391727224,592,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-251,text,true,,1666,925,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,586,0,45
1733391727240,833,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-14,text,true,,1671,921,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,827,0,22
1733391727984,648,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-356,text,true,,1677,925,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,630,0,20
1733391728110,602,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-266,text,true,,1676,925,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,592,0,28
1733391728748,600,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-393,text,true,,1671,925,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,590,0,15
1733391728952,621,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-203,text,true,,1670,925,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,616,0,24
1733391728925,768,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-269,text,true,,1672,925,281,281,http://bff.int-lt:3000/api/v2/journey/ongoing,761,0,9
1733391729250,511,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-303,text,true,,1820,1005,281,281,http://bff.int-lt:3000/api/v2/journey/end,503,0,15
1733391729825,847,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-75,text,true,,1686,921,280,280,http://bff.int-lt:3000/api/v2/journey/ongoing,838,0,49
1733391730480,707,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-54,text,true,,1820,1001,280,280,http://bff.int-lt:3000/api/v2/journey/end,700,0,15
1733391731286,195,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-354,text,true,,1273,1068,279,279,http://bff.int-lt:3000/api/v2/journey/start,195,0,23
1733391731415,519,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-97,text,true,,1820,1001,279,279,http://bff.int-lt:3000/api/v2/journey/end,512,0,46
1733391731779,191,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-2,text,true,,1273,1050,278,278,http://bff.int-lt:3000/api/v2/journey/start,190,0,17
1733391731653,538,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-198,text,true,,1820,1005,278,278,http://bff.int-lt:3000/api/v2/journey/end,532,0,17
1733391731770,539,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-393,text,true,,1671,925,277,277,http://bff.int-lt:3000/api/v2/journey/ongoing,530,0,0
1733391732246,623,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-367,text,true,,1678,925,277,277,http://bff.int-lt:3000/api/v2/journey/ongoing,611,0,19
1733391732284,634,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-22,text,true,,1667,921,277,277,http://bff.int-lt:3000/api/v2/journey/ongoing,628,0,31
1733391733152,626,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-87,text,true,,1672,921,277,277,http://bff.int-lt:3000/api/v2/journey/ongoing,619,0,16
1733391734332,540,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-87,text,true,,1672,921,277,277,http://bff.int-lt:3000/api/v2/journey/ongoing,534,0,0
1733391734558,661,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-33,text,true,,1668,921,277,277,http://bff.int-lt:3000/api/v2/journey/ongoing,655,0,21
1733391734929,546,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-287,text,true,,1820,1005,277,277,http://bff.int-lt:3000/api/v2/journey/end,539,0,16
1733391735229,690,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-304,text,true,,1820,1005,276,276,http://bff.int-lt:3000/api/v2/journey/end,683,0,43
1733391735371,623,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-44,text,true,,1673,921,275,275,http://bff.int-lt:3000/api/v2/journey/ongoing,615,0,55
1733391736643,563,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-150,text,true,,1660,925,275,275,http://bff.int-lt:3000/api/v2/journey/ongoing,552,0,11
1733391737081,210,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-332,text,true,,1273,1068,275,275,http://bff.int-lt:3000/api/v2/journey/start,210,0,43
1733391736955,599,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-325,text,true,,1667,925,275,275,http://bff.int-lt:3000/api/v2/journey/ongoing,598,0,23
1733391737381,179,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-282,text,true,,1273,1066,275,275,http://bff.int-lt:3000/api/v2/journey/start,179,0,21
1733391737311,257,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-101,text,true,,1273,1061,275,275,http://bff.int-lt:3000/api/v2/journey/start,257,0,46
1733391737496,173,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-378,text,true,,1273,1056,275,275,http://bff.int-lt:3000/api/v2/journey/start,173,0,58
1733391737381,474,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-180,text,true,,1820,1005,275,275,http://bff.int-lt:3000/api/v2/journey/end,467,0,16
1733391738206,705,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-354,text,true,,1676,925,274,274,http://bff.int-lt:3000/api/v2/journey/ongoing,693,0,17
1733391738908,198,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-294,text,true,,1273,1066,274,274,http://bff.int-lt:3000/api/v2/journey/start,198,0,11
1733391739088,530,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-335,text,true,,1820,1005,274,274,http://bff.int-lt:3000/api/v2/journey/end,523,0,25
1733391739211,848,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-203,text,true,,1670,925,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,840,0,16
1733391740038,611,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-305,text,true,,1667,925,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,606,0,29
1733391740155,687,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-143,text,true,,1662,925,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,678,0,20
1733391740386,557,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-44,text,true,,1673,921,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,550,0,0
1733391741816,575,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-305,text,true,,1667,925,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,563,0,0
1733391742254,594,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-142,text,true,,1667,925,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,585,0,16
1733391742350,645,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-33,text,true,,1668,921,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,639,0,19
1733391742382,621,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-4,text,true,,1668,921,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,614,0,27
1733391742533,604,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-261,text,true,,1273,1061,273,273,http://bff.int-lt:3000/api/v2/journey/start,604,0,33
1733391742739,598,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-132,text,true,,1273,1063,273,273,http://bff.int-lt:3000/api/v2/journey/start,598,0,18
1733391742875,941,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-44,text,true,,1673,921,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,927,0,0
1733391742878,1095,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-251,text,true,,1666,925,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,1086,0,33
1733391743835,173,BFF Start Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-289,text,true,,1273,1069,273,273,http://bff.int-lt:3000/api/v2/journey/start,173,0,49
1733391743095,1117,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-325,text,true,,1667,925,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,1111,0,15
1733391744304,566,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-354,text,true,,1676,925,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,559,0,16
1733391745288,574,BFF Ongoing Rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-251,text,true,,1666,925,273,273,http://bff.int-lt:3000/api/v2/journey/ongoing,566,0,0
1733391745213,762,BFF End rental - http request,200,OK,Rental Flow via BFF Endpoints - Unlock/Lock Included 1-279,text,true,,1820,1005,273,273,http://bff.int-lt:3000/api/v2/journey/end,756,0,59
